driver_id,name,city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,daily_productivity,avg_combined_score,avg_motion_score,avg_audio_score,total_flags,risk_score,risk_label,source
DRV3400,Kavita Joshi,Pune,evening,6.0,186,41,4.708386682575571,1126.459950423375,0.0,0.0170601455649584,0.0,0.0,0.0,LOW,synthetic
DRV3401,Amit Nair,Mumbai,morning,7.542747482594226,184,16,4.80883278180164,1374.36788902491,0.6507324033714991,0.6082966610510283,0.6736495142167849,3.0,27.51453477644611,MEDIUM,synthetic
DRV3402,Pooja Reddy,Bangalore,afternoon,6.210269739846965,185,28,4.68946014381528,1133.43252672822,0.6017041195334444,0.5095526375539497,0.588330870244943,1.0,17.891593385036415,LOW,synthetic
DRV3403,Rajesh Iyer,Delhi,afternoon,7.034866474915088,200,49,4.673117081258941,1377.1248291719733,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3404,Sunita Rao,Mumbai,full_day,8.556036291274605,173,13,4.435145377697837,1479.0102582056488,0.3300470466339259,0.3571481251457057,0.3194974812579714,2.0,13.76604249870474,LOW,synthetic
DRV3405,Deepak Das,Pune,morning,8.360554527385515,192,15,4.61589793091678,1625.0549668735046,0.9221589407106936,0.9771702348722106,0.9155091039008943,1.0,37.051477977089725,HIGH,synthetic
DRV3406,Nisha Mehta,Kolkata,evening,7.721647658404865,189,8,4.9026080701642005,1509.015713550065,0.0162982930238656,0.0,0.0,0.0,1.4681513240826178,LOW,synthetic
DRV3407,Ramesh Shah,Delhi,morning,6.166292171267802,194,40,4.702922698963055,1209.9566512379604,0.596892954050938,0.5875694855447481,0.6786487230817241,5.0,28.183369240882268,MEDIUM,synthetic
DRV3408,Lakshmi Bose,Bangalore,afternoon,8.967655757142307,205,34,4.710330934774753,1814.441502929781,0.016591832773286,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3409,Arjun Sharma,Delhi,evening,8.50823278134384,203,16,4.712322012951457,1676.9403830721296,0.4727993172799955,0.6600059346497248,0.2790183365442619,1.0,21.683358149313943,MEDIUM,synthetic
DRV3410,Priya Kumar,Delhi,evening,8.909528172154532,200,39,4.565308985473159,1822.6397801332316,0.7340596653416689,0.7377331182243463,0.7424809135266107,1.0,30.019773554856567,HIGH,synthetic
DRV3411,Rahul Singh,Chennai,afternoon,8.454847721151573,183,22,4.694165884135056,1576.0218803244388,0.6706344522230994,0.91700046550633,0.290777222069572,1.0,27.14516043014792,MEDIUM,synthetic
DRV3412,Anjali Patel,Bangalore,morning,8.518942109120188,184,48,4.992437325237132,1583.81804125082,0.731387629935299,0.5908684561858132,0.797737969924109,1.0,28.200446344289137,MEDIUM,synthetic
DRV3413,Vikram Gupta,Ahmedabad,afternoon,7.947366248233354,190,34,4.797315748883618,1565.211226675204,0.0,0.0083532739263493,0.0,0.0,3.604653983453213,LOW,synthetic
DRV3414,Meera Verma,Bangalore,full_day,6.104234135062586,185,42,4.612816358776842,1137.7880759580075,0.0,0.0313929294065699,0.0382370666447928,0.0,0.0,LOW,synthetic
DRV3415,Suresh Mishra,Delhi,full_day,9.337695829085591,170,21,4.8702354821881215,1589.4126130127322,0.7213349164360451,0.7185479053487998,0.6398760324271526,1.0,29.90174001448063,MEDIUM,synthetic
DRV3416,Kavita Joshi,Delhi,morning,6.862957759692774,179,34,4.777567165637103,1267.628517523597,0.0,0.0,0.0,0.0,0.2101142498416305,LOW,synthetic
DRV3417,Amit Nair,Hyderabad,afternoon,8.174461933640304,184,10,4.588664299894525,1482.6054123269364,0.5745353622132311,0.7238769333266311,0.4048913852533309,1.0,22.07811212706927,MEDIUM,synthetic
DRV3418,Pooja Reddy,Ahmedabad,evening,9.257595834326116,205,28,4.90256637008354,1874.8496859546096,0.5257417659871523,0.6177470029639747,0.4098935583505316,3.0,19.8764677483013,LOW,synthetic
DRV3419,Rajesh Iyer,Delhi,full_day,9.347477166881148,171,14,4.913836149729589,1576.31187359888,0.0,0.0011312803531573,0.0,0.0,2.925484955575584,LOW,synthetic
DRV3420,Sunita Rao,Delhi,afternoon,6.583469501703992,187,20,4.527124793094428,1211.8185898198783,0.649094905658628,0.84090381929624,0.4209212175165057,1.0,25.589470661909136,MEDIUM,synthetic
DRV3421,Deepak Das,Hyderabad,morning,8.013176362259834,195,9,4.995238652047505,1576.6692535345198,0.4586910368655995,0.4807767554212729,0.3756286405527677,2.0,18.14191481712423,LOW,synthetic
DRV3422,Nisha Mehta,Mumbai,full_day,8.668163715615695,185,9,4.713808802455929,1604.049880800137,0.6678646496546775,0.6076097109365184,0.7859945815805575,1.0,26.6547953744964,MEDIUM,synthetic
DRV3423,Ramesh Shah,Pune,afternoon,8.300707604318262,197,9,4.511808210472187,1607.1915286059354,0.0,0.0,0.0129052714179521,0.0,0.256497526018891,LOW,synthetic
DRV3424,Lakshmi Bose,Pune,afternoon,7.216168848390337,195,16,4.5090065915024775,1368.2524085272637,0.9257183863263704,0.8941163465812809,0.9608779018087464,1.0,35.890989718116764,HIGH,synthetic
DRV3425,Arjun Sharma,Hyderabad,evening,8.036302759400924,173,34,4.499596269224513,1389.8345937171596,0.6138382675237761,0.5888171395844999,0.7524780998241104,6.0,29.73222412874141,MEDIUM,synthetic
DRV3426,Priya Kumar,Delhi,evening,9.123402453300423,198,35,4.5933567917711065,1798.7018314182917,0.8019269879433932,0.8042803583798122,0.7786804231057821,1.0,31.802713263105307,HIGH,synthetic
DRV3427,Rahul Singh,Bangalore,evening,8.174671442527817,196,25,4.882285096836707,1598.68700023328,0.5707316347960288,0.7580912904945075,0.4958637716037792,2.0,25.02667314652767,MEDIUM,synthetic
DRV3428,Anjali Patel,Kolkata,full_day,8.127422273069934,200,28,4.781184465328806,1668.97559646557,0.0,0.0005242862790241,0.0149260756920766,0.0,0.7407585521652847,LOW,synthetic
DRV3429,Vikram Gupta,Mumbai,evening,9.19601146232746,195,34,4.605771095134374,1784.9766276456342,0.0,0.0,0.0144709222568317,0.0,0.0,LOW,synthetic
DRV3430,Meera Verma,Kolkata,full_day,8.090849683713566,203,27,4.799095090946788,1673.3473622942984,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3431,Suresh Mishra,Hyderabad,full_day,8.930430914481828,176,24,4.593091160515457,1573.9887525407094,0.5533386177508773,0.7968337816549095,0.2547207067017583,2.0,22.770735515163427,MEDIUM,synthetic
DRV3432,Kavita Joshi,Hyderabad,afternoon,7.982161691354395,193,30,5.0,1563.3753448661598,0.0,0.0414176163405674,0.0,0.0,1.234276026105278,LOW,synthetic
DRV3433,Amit Nair,Bangalore,morning,6.1380296539840105,180,19,4.8966663709294265,1093.066683409667,0.0065267734963739,0.0,0.0275552350729205,0.0,0.0,LOW,synthetic
DRV3434,Pooja Reddy,Bangalore,morning,6.250100637282258,179,20,4.884816134368235,1105.6721287649596,0.00955733766725,0.0,0.0260721089538692,0.0,0.0,LOW,synthetic
DRV3435,Rajesh Iyer,Bangalore,afternoon,6.546800047126418,175,14,4.4,1143.6483038397923,0.0375132248572418,0.0370366421475524,0.0416541494527788,0.0,0.0,LOW,synthetic
DRV3436,Sunita Rao,Bangalore,morning,6.236999346213488,178,18,4.91364500413941,1087.9335945646194,0.0059544435734915,0.0287335904621679,0.0,0.0,0.0,LOW,synthetic
DRV3437,Deepak Das,Delhi,evening,7.2027073382440845,201,38,4.882981556654078,1450.0770827395436,0.0,0.0470916178515264,0.0168012395890578,0.0,0.0,LOW,synthetic
DRV3438,Nisha Mehta,Kolkata,full_day,7.2708779630395615,173,43,4.703479745528752,1230.037022900005,0.0,0.0,0.0169341417190439,0.0,0.0,LOW,synthetic
DRV3439,Ramesh Shah,Ahmedabad,afternoon,7.068558415921835,205,29,4.899078409694386,1458.566323587433,0.0,0.0,0.0,0.0,0.4854842642855559,LOW,synthetic
DRV3440,Lakshmi Bose,Pune,evening,6.051313491139194,185,44,4.687349650817161,1134.8744462890895,0.0103935943709999,0.0,0.0,0.0,4.405086889807656,LOW,synthetic
DRV3441,Arjun Sharma,Delhi,morning,6.0,192,18,4.495122293175081,1175.713667818045,0.8355255279724285,0.869529979218171,0.7036026284577194,1.0,33.05780427484393,HIGH,synthetic
DRV3442,Priya Kumar,Hyderabad,evening,8.136687768703911,188,37,4.573866876480803,1497.532246456135,0.0,0.0266629162526413,0.0,0.0,0.4416626632953117,LOW,synthetic
DRV3443,Rahul Singh,Delhi,morning,7.022186067351813,179,35,4.801823039837282,1259.5023764922553,0.0082145075529009,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3444,Anjali Patel,Mumbai,morning,7.581412653466509,185,17,4.777307933325843,1420.1646194021257,0.6443935575698356,0.6117076790241511,0.7187761971687447,3.0,25.808468161761294,MEDIUM,synthetic
DRV3445,Vikram Gupta,Bangalore,evening,8.949077519784641,182,44,4.717831925463167,1666.6031144208384,0.0231142009300658,0.0139128315889055,0.0385236689883542,0.0,2.729099003028824,LOW,synthetic
DRV3446,Meera Verma,Hyderabad,evening,7.481609524215256,207,24,4.59847073062565,1533.1340018517758,0.0278707790180215,0.0009716554980747,0.0045526757543154,0.0,0.0,LOW,synthetic
DRV3447,Suresh Mishra,Ahmedabad,morning,6.763614930566335,194,15,4.490492181417231,1320.0164356337973,0.5870721676895742,0.3845570987601683,0.9744684637312832,1.0,24.14557695657235,MEDIUM,synthetic
DRV3448,Kavita Joshi,Delhi,afternoon,6.316149826547545,182,11,4.919297173858884,1151.6206865035974,0.0332145998796488,0.0,0.0059359643563105,0.0,0.3259270134325038,LOW,synthetic
DRV3449,Amit Nair,Kolkata,full_day,8.604788327235275,177,15,4.682842956786674,1557.981834678017,0.0081158217390261,0.0331913252451116,0.0322726223342254,0.0,0.0,LOW,synthetic
DRV3450,Pooja Reddy,Mumbai,afternoon,6.333861167499788,193,18,4.68756791947088,1243.4162962680923,0.0,0.0367265386027414,0.0,0.0,0.7908714979191025,LOW,synthetic
DRV3451,Rajesh Iyer,Bangalore,morning,8.646851444000708,172,30,4.969584242688289,1445.5113928891724,0.0,0.0,0.0,0.0,2.0806907892345032,LOW,synthetic
DRV3452,Sunita Rao,Bangalore,morning,8.631371239657053,174,32,5.0,1494.7645448646088,0.0010216470086537,0.0,0.0,0.0,0.4897655029525199,LOW,synthetic
DRV3453,Deepak Das,Bangalore,morning,8.457561457079002,196,28,4.63114103181784,1650.289758159225,0.6137891173468026,0.6850444994286986,0.6477220008626058,6.0,27.901184014138256,MEDIUM,synthetic
DRV3454,Nisha Mehta,Delhi,morning,7.714139670804717,196,39,4.972172354152341,1508.3659436164771,0.0,0.0,0.0,0.0,0.8755030191827158,LOW,synthetic
DRV3455,Ramesh Shah,Chennai,morning,6.373549806726697,180,41,4.886435762278325,1100.019890967469,0.0,0.0127997086687549,0.0,0.0,3.589928446768763,LOW,synthetic
DRV3456,Lakshmi Bose,Bangalore,afternoon,8.766299408350502,204,33,4.701160823740333,1799.927342913972,0.0,0.0,0.0,0.0,3.024238089253927,LOW,synthetic
DRV3457,Arjun Sharma,Ahmedabad,afternoon,8.074222815606314,191,33,4.791425307453667,1539.2276753024844,0.0433332318375123,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3458,Priya Kumar,Hyderabad,full_day,8.937713513118702,180,36,4.7994793104468485,1566.8588133192832,0.0017990443242128,0.0622970079334008,0.0372978774813886,0.0,1.260663397190603,LOW,synthetic
DRV3459,Rahul Singh,Bangalore,full_day,6.163134679512636,187,43,4.598044642896084,1167.041982181847,0.072497593602767,0.0,0.0589092559653416,0.0,2.3706565845604004,LOW,synthetic
DRV3460,Anjali Patel,Mumbai,morning,8.010902578456854,195,20,4.806776559295372,1488.4065587607938,0.531941419262601,0.5833773164499321,0.4801854302207257,2.0,22.52038531944969,MEDIUM,synthetic
DRV3461,Vikram Gupta,Pune,afternoon,8.323831761945776,197,9,4.484021568082803,1623.8725191466615,0.0189513559236287,0.0,0.0168860286318493,0.0,0.0,LOW,synthetic
DRV3462,Meera Verma,Ahmedabad,full_day,7.961957793851806,204,39,4.503203443957132,1615.0874244417455,0.6058370227889093,0.4044105236109573,0.9503653224708132,1.0,25.3392313641822,MEDIUM,synthetic
DRV3463,Suresh Mishra,Pune,afternoon,7.741378836292436,203,18,4.581441616634441,1599.7705510897283,0.0,0.0682571656053949,0.0033914849533561,0.0,0.1309018364639086,LOW,synthetic
DRV3464,Kavita Joshi,Mumbai,morning,6.1230268044641205,180,47,4.6931518418587626,1110.5967854226672,0.0023392418541518,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3465,Amit Nair,Delhi,afternoon,6.5733058547791385,185,20,4.471122206761517,1220.9842010052482,0.6294930268212685,0.8642320508878285,0.4172073514840867,1.0,27.58836891732508,MEDIUM,synthetic
DRV3466,Pooja Reddy,Bangalore,afternoon,8.009671229027377,196,10,4.7932733841381365,1576.4977047517368,0.0,0.04654338036566,0.012873269035904,0.0,1.846160462857832,LOW,synthetic
DRV3467,Rajesh Iyer,Kolkata,evening,7.957378352180581,187,9,4.890476818853027,1510.6906438660362,0.0135205629338989,0.0,0.0123042904735031,0.0,0.0,LOW,synthetic
DRV3468,Sunita Rao,Hyderabad,morning,8.001945847457803,185,25,4.615689344315669,1500.3354737098675,0.761651685597159,0.8343461946061778,0.6190047571901334,4.0,30.902005882935207,HIGH,synthetic
DRV3469,Deepak Das,Mumbai,afternoon,8.704668601892447,201,47,4.499014654493919,1728.3840528643327,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3470,Nisha Mehta,Chennai,full_day,8.62173823826731,176,23,4.702036919725111,1531.491987740829,0.4091309211168852,0.3423694844465514,0.3969729081247714,1.0,17.019765504374085,LOW,synthetic
DRV3471,Ramesh Shah,Mumbai,afternoon,8.297044531063184,196,8,4.4996266794062825,1628.797452972503,0.0177962993056919,0.0106919823147228,0.0275663755992442,0.0,0.0,LOW,synthetic
DRV3472,Lakshmi Bose,Kolkata,afternoon,8.44127012504827,183,28,4.564598291063851,1544.6143325411692,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3473,Arjun Sharma,Pune,morning,8.415976024283449,193,17,4.566795821430418,1614.080869763006,0.8877338751592901,0.8973630026560651,0.8955919079292531,1.0,40.66893984762611,HIGH,synthetic
DRV3474,Priya Kumar,Chennai,full_day,7.423638097171116,177,20,4.794701194891444,1352.2402086867537,0.0142066930532838,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3475,Rahul Singh,Ahmedabad,evening,8.48309055462553,170,20,4.604631749874365,1447.9840060825263,0.4938634559067835,0.6362587863681366,0.5647244133398717,3.0,22.35564569513271,MEDIUM,synthetic
DRV3476,Anjali Patel,Kolkata,evening,6.1999110172873015,170,9,4.696094784344278,1122.2579484845955,0.6700670792813934,0.5730469061563603,0.7502706284950541,1.0,28.44701805891385,MEDIUM,synthetic
DRV3477,Vikram Gupta,Pune,morning,8.436683036668825,193,18,4.585632879026061,1616.78133785077,0.9625966901223648,0.964002309597658,0.9254212406484604,1.0,37.67216226112396,HIGH,synthetic
DRV3478,Meera Verma,Chennai,full_day,8.646279932866873,172,32,4.4,1488.4895538151509,0.678447886203999,0.7200712087132825,0.8105687205102786,5.0,31.531911818371693,HIGH,synthetic
DRV3479,Suresh Mishra,Pune,afternoon,6.855472544169838,182,12,4.494561392714192,1259.2914188376126,0.0264805160568427,0.0280651676354683,0.0385993831776989,0.0,0.0,LOW,synthetic
DRV3480,Kavita Joshi,Delhi,evening,6.176872760089722,204,16,4.512952858821524,1233.706491667703,0.5625197808971086,0.5096127234105784,0.5434386118389409,2.0,23.207747949704213,MEDIUM,synthetic
DRV3481,Amit Nair,Pune,full_day,9.499241994531708,171,16,4.8120219983211685,1609.896309466572,0.693721211278188,0.7654723621557586,0.6884937125599903,1.0,30.50187953776486,HIGH,synthetic
DRV3482,Pooja Reddy,Chennai,full_day,8.555676811996388,177,24,4.690798112515407,1523.310960343456,0.4167495862492895,0.3498193348372512,0.4084459885487888,1.0,15.46571558247438,LOW,synthetic
DRV3483,Rajesh Iyer,Chennai,afternoon,7.499302025495102,204,35,4.599169885603421,1542.0752061135397,0.0322261825124126,0.0,0.0,0.0,1.3191469594327512,LOW,synthetic
DRV3484,Sunita Rao,Kolkata,evening,8.145268727015884,195,22,4.604592497355805,1569.668019787379,0.762135882504172,0.7263424026710541,0.8500101973111756,1.0,33.15902385435479,HIGH,synthetic
DRV3485,Deepak Das,Bangalore,afternoon,8.514592928747692,202,30,4.607060765037098,1717.9519994350906,0.5939078412179388,0.5111825449417968,0.6961683879441022,3.0,27.640566619566894,MEDIUM,synthetic
DRV3486,Nisha Mehta,Chennai,afternoon,8.676392076283458,184,22,4.727478537206924,1545.375616426743,0.6408401396014475,0.9487124658614224,0.3954678306410514,1.0,25.93386983915994,MEDIUM,synthetic
DRV3487,Ramesh Shah,Delhi,full_day,6.001604998726325,173,42,4.999531975899393,1058.808093697848,0.4514619039433744,0.4758589408659254,0.2979736221825222,1.0,18.27535965510352,LOW,synthetic
DRV3488,Lakshmi Bose,Bangalore,afternoon,8.804684323068896,200,29,4.619433277677591,1709.8145674521645,0.5992532115784663,0.5526647914849833,0.692655152309224,3.0,25.5636822818068,MEDIUM,synthetic
DRV3489,Arjun Sharma,Delhi,afternoon,6.414501573319189,180,8,4.880710744984036,1153.001682654219,0.0,0.0352733478972817,0.0614142251221124,0.0,0.7181714217464031,LOW,synthetic
DRV3490,Priya Kumar,Chennai,morning,6.218711298608773,179,41,4.88939709297049,1150.8161726114415,0.0,0.0200418620839052,0.0572001732318881,0.0,0.4749329123113988,LOW,synthetic
DRV3491,Rahul Singh,Hyderabad,full_day,8.636108487752564,178,32,4.764486628032934,1586.9866082854603,0.0007902765089807,0.0,0.0,0.0,1.1256713243304572,LOW,synthetic
DRV3492,Anjali Patel,Delhi,morning,7.847928348620518,198,25,4.902515846056267,1544.191891033958,0.0336826173545849,0.0364853552495278,0.0680770553470088,0.0,0.6895237299485084,LOW,synthetic
DRV3493,Vikram Gupta,Pune,full_day,6.909938015758927,178,35,5.0,1215.0951390663613,0.003407812069495,0.0233276041501005,0.0300268239849113,0.0,0.0,LOW,synthetic
DRV3494,Meera Verma,Hyderabad,evening,9.072040847064471,177,19,4.65751039214707,1690.2508699563402,0.5059967881200473,0.5102596800067735,0.4304080002156071,4.0,21.468410898904786,MEDIUM,synthetic
DRV3495,Suresh Mishra,Chennai,full_day,8.39326985491201,175,23,4.703130727299175,1560.2753869467458,0.3989458734615917,0.3519822879763378,0.3960776441801334,1.0,16.51039468111663,LOW,synthetic
DRV3496,Kavita Joshi,Hyderabad,evening,8.403096363853884,191,44,4.710046493820696,1647.3591874913166,0.7042354775626186,0.9450683236374288,0.5892976538314751,1.0,30.21901107732105,HIGH,synthetic
DRV3497,Amit Nair,Ahmedabad,afternoon,9.331340302024929,193,45,4.709099180699659,1740.0600384421089,0.5379999763463458,0.5572931083300204,0.6212567816183898,1.0,24.294831078240858,MEDIUM,synthetic
DRV3498,Pooja Reddy,Kolkata,full_day,7.104060832158569,196,14,4.680115846397071,1403.0325585177145,0.7037265813303477,0.5573341056164859,0.7037339605536006,6.0,29.72826763961258,MEDIUM,synthetic
DRV3499,Rajesh Iyer,Kolkata,evening,7.867793628509025,190,10,4.912855034786995,1472.9780899071984,0.0527022969759638,0.0,0.0020765658247557,0.0,0.0,LOW,synthetic
DRV3500,Sunita Rao,Delhi,morning,8.021925701163504,182,48,4.9001547103188745,1526.0664594608295,0.622348286727703,0.6843734941825325,0.707056722356832,1.0,28.818608382346408,MEDIUM,synthetic
DRV3501,Deepak Das,Kolkata,evening,8.143333526228854,195,20,4.609827464579921,1565.594780270276,0.8187332121218617,0.6988374042234136,0.8419012870429342,1.0,31.326162932720564,HIGH,synthetic
DRV3502,Nisha Mehta,Kolkata,morning,8.063361240587609,200,26,4.597907300779482,1625.405809699154,0.0276408996127846,0.0282135974495135,0.0,0.0,1.6767077495946676,LOW,synthetic
DRV3503,Ramesh Shah,Delhi,afternoon,6.429280158860065,185,19,4.506335690163392,1215.2800071022527,0.6110073792602585,0.9378506019899558,0.4580233300938678,1.0,28.16525821189382,MEDIUM,synthetic
DRV3504,Lakshmi Bose,Delhi,full_day,7.908707227099134,174,32,4.618443793062894,1358.0099449265688,0.0,0.0130840445494202,0.0,0.0,0.0,LOW,synthetic
DRV3505,Arjun Sharma,Mumbai,full_day,8.57336646696842,172,12,4.4,1473.9719914637385,0.3064303689057798,0.3226486549398077,0.2426021821313744,2.0,12.939877384709918,LOW,synthetic
DRV3506,Priya Kumar,Bangalore,evening,6.408494848654006,183,41,4.504723946254955,1127.5224268191012,0.7511733973793078,0.9061866412453452,0.4500877798303117,1.0,27.076142873113028,MEDIUM,synthetic
DRV3507,Rahul Singh,Hyderabad,evening,8.155911485606966,188,37,4.620780500585134,1568.448862118714,0.0531766569381527,0.0362638628019734,0.0,0.0,0.0,LOW,synthetic
DRV3508,Anjali Patel,Delhi,full_day,6.262633761387017,185,20,4.797784718461669,1121.0347265749317,0.5403560791865263,0.8434668750543454,0.2811014955974791,1.0,21.975411805380286,MEDIUM,synthetic
DRV3509,Vikram Gupta,Pune,full_day,8.549893791099088,193,33,4.881287500828969,1619.658573820969,0.0,0.016958785220045,0.0,0.0,0.0,LOW,synthetic
DRV3510,Meera Verma,Kolkata,afternoon,6.783214206866584,185,45,4.811240891686932,1251.528506261544,0.8648747770488989,0.796980051589331,0.8623617558811878,2.0,33.65748293168917,HIGH,synthetic
DRV3511,Suresh Mishra,Hyderabad,evening,7.52573251732597,183,15,4.723858394869411,1441.6588747699598,0.7075044974932244,0.8746348885033731,0.507107385244636,1.0,25.8631851482154,MEDIUM,synthetic
DRV3512,Kavita Joshi,Delhi,evening,8.956173343541327,198,37,4.621429218577694,1804.6714758752912,0.8200323198789151,0.8117578890151866,0.7446383360479433,1.0,30.95816116124195,HIGH,synthetic
